"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"4779","Monday",92,2014-04-28 09:22:05,2014-04-28 09:23:37,457,"Broadway & W 58 St",40.76695317,-73.98169333,469,"Broadway & W 53 St",40.76344058,-73.98268129,21223,"Subscriber","1977",1,"0.248","10019","32802","34","-9999","54","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"4780","Monday",247,2014-04-28 16:40:00,2014-04-28 16:44:07,474,"5 Ave & E 29 St",40.7451677,-73.98683077,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,18851,"Subscriber","1974",1,"0.879","10016","6","30","-9999","28","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"4781","Tuesday",250,2014-04-29 16:53:03,2014-04-29 16:57:13,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,379,"W 31 St & 7 Ave",40.749156,-73.9916,17354,"Subscriber","1983",1,"0.925","10016","-18","39","0","74","0","46.9","8.1","10","-999","-9999","0","0","0","0","0"
"4782","Friday",248,2014-04-04 11:54:32,2014-04-04 11:58:40,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,18669,"Subscriber","1976",1,"0.738","10036","32791","33.1","-9999","65","0","44.1","12.7","10","37.7","-9999","0","0","0","0","0"
"4783","Friday",146,2014-04-18 13:36:26,2014-04-18 13:38:52,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,474,"5 Ave & E 29 St",40.7451677,-73.98683077,17580,"Subscriber","1988",1,"0.8","10018","-25","28","-9999","53","0","44.1","6.9","10","40.1","-9999","0","0","0","0","0"
"4784","Monday",378,2014-04-28 16:48:52,2014-04-28 16:55:10,486,"Broadway & W 29 St",40.7462009,-73.98855723,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,21356,"Subscriber","1972",1,"1.089","10001","-32801","30","-9999","28","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"4786","Friday",346,2014-04-25 09:39:35,2014-04-25 09:45:21,497,"E 17 St & Broadway",40.73704984,-73.99009296,509,"9 Ave & W 22 St",40.7454973,-74.00197139,20520,"Subscriber","1983",1,"1.178","10003","-18","19.9","-9999","28","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"4787","Wednesday",213,2014-04-23 13:10:40,2014-04-23 13:14:13,499,"Broadway & W 60 St",40.76915505,-73.98191841,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,17845,"Subscriber","1966",1,"0.775","10463","-32798","34","-9999","44","0","55.9","8.1","10","-999","-9999","0","0","0","0","0"
"4788","Friday",417,2014-04-25 14:52:15,2014-04-25 14:59:12,500,"Broadway & W 51 St",40.76228826,-73.98336183,490,"8 Ave & W 33 St",40.751551,-73.993934,20142,"Subscriber","1969",1,"1.67","10019","32798","19.9","-9999","21","0","60.1","6.9","10","-999","-9999","0","0","0","0","0"
"4789","Wednesday",244,2014-04-16 15:20:57,2014-04-16 15:25:01,505,"6 Ave & W 33 St",40.74901271,-73.98848395,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,21023,"Subscriber","1981",1,"0.619","10001","0","15.1","-9999","29","0","46","-9999","10","-999","-9999","0","0","0","0","0"
"4790","Tuesday",545,2014-04-29 10:29:26,2014-04-29 10:38:31,521,"8 Ave & W 31 St",40.75044999,-73.99481051,457,"Broadway & W 58 St",40.76695317,-73.98169333,15239,"Subscriber","1963",1,"1.393","10001","-32780","36","-9999","66","0","46.9","12.7","10","-999","-9999","0","0","0","0","0"
"4792","Monday",341,2014-04-21 14:26:43,2014-04-21 14:32:24,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,17079,"Subscriber","1973",1,"0.965","10016","-32801","21.9","-9999","19","0","64.9","5.8","10","-999","-9999","0","0","0","0","0"
"4793","Monday",184,2014-04-28 13:36:18,2014-04-28 13:39:22,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,17265,"Subscriber","1974",1,"0.604","10016","-9","32","-9999","34","0","61","3.5","10","-999","-9999","0","0","0","0","0"
"4794","Wednesday",258,2014-04-16 11:17:56,2014-04-16 11:22:14,2012,"E 27 St & 1 Ave",40.739445,-73.976806,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,20354,"Subscriber","1979",1,"0.736","10016","-32789","17.1","-9999","43","0","37.9","9.2","10","31.5","-9999","0","0","0","0","0"
"4795","Thursday",140,2014-04-03 09:57:41,2014-04-03 10:00:01,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,509,"9 Ave & W 22 St",40.7454973,-74.00197139,18481,"Subscriber","1965",1,"0.752","10011","1","27","-9999","44","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"4796","Thursday",332,2014-04-17 16:14:33,2014-04-17 16:20:05,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,379,"W 31 St & 7 Ave",40.749156,-73.9916,20878,"Subscriber","1977",1,"1.309","10016","32799","27","-9999","46","0","46.9","0","10","-999","-9999","0","0","0","0","0"
"4798","Tuesday",288,2014-04-22 09:44:39,2014-04-22 09:49:27,173,"Broadway & W 49 St",40.76064679,-73.98442659,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,18872,"Subscriber","1983",1,"0.996","10019","32780","45","-9999","69","0","55","6.9","10","-999","-9999","0","0","0","0","0"
"4799","Tuesday",288,2014-04-29 10:16:16,2014-04-29 10:21:04,173,"Broadway & W 49 St",40.76064679,-73.98442659,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,20779,"Subscriber","1983",1,"0.996","10019","32780","36","-9999","66","0","46.9","12.7","10","-999","-9999","0","0","0","0","0"
"4803","Wednesday",206,2014-04-23 10:30:42,2014-04-23 10:34:08,229,"Great Jones St",40.72743423,-73.99379025,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,20985,"Subscriber","1969",1,"0.829","10012","-13","33.1","-9999","49","0","52","11.5","10","-999","-9999","0","0","0","0","0"
"4804","Monday",587,2014-04-07 16:52:52,2014-04-07 17:02:39,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19485,"Subscriber","1961",1,"1.954","10153","0","35.1","-9999","57","0","50","-9999","10","-999","-9999","0","0","0","0","0"
"4805","Monday",159,2014-04-07 14:37:43,2014-04-07 14:40:22,285,"Broadway & E 14 St",40.73454567,-73.99074142,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,18096,"Subscriber","1971",1,"0.478","10003","-15","34","-9999","52","0","51.1","11.5","10","-999","-9999","0","0","0","0","0"
"4806","Tuesday",295,2014-04-22 12:47:36,2014-04-22 12:52:31,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,15141,"Subscriber","1974",1,"1.011","10003","-28","44.1","-9999","44","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"4808","Thursday",210,2014-04-17 09:44:21,2014-04-17 09:47:51,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,21392,"Subscriber","1983",1,"0.616","10003","-32","19.9","-9999","48","0","37.9","12.7","10","30","-9999","0","0","0","0","0"
"4811","Thursday",210,2014-04-24 11:15:00,2014-04-24 11:18:30,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,16130,"Subscriber","1987",1,"0.616","10003","-32","12.9","-9999","22","0","51.1","12.7","10","-999","-9999","0","0","0","0","0"
"4812","Monday",438,2014-04-14 09:07:03,2014-04-14 09:14:21,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,17769,"Subscriber","1975",1,"1.528","10017","32793","53.1","-9999","63","0","66","4.6","10","-999","-9999","0","0","0","0","0"
"4814","Friday",212,2014-04-18 11:42:12,2014-04-18 11:45:44,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,14674,"Subscriber","1967",1,"0.651","10019","32811","27","-9999","55","0","42.1","-9999","10","-999","-9999","0","0","0","0","0"
"4815","Friday",212,2014-04-11 16:04:13,2014-04-11 16:07:45,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,17411,"Subscriber","1983",1,"0.574","10014","3","41","-9999","35","0","70","6.9","10","-999","-9999","0","0","0","0","0"
"4816","Tuesday",286,2014-04-22 12:45:42,2014-04-22 12:50:28,383,"Greenwich Ave & Charles St",40.735238,-74.000271,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16824,"Subscriber","1979",1,"0.741","10014","32","44.1","-9999","44","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"4817","Friday",126,2014-04-04 14:21:00,2014-04-04 14:23:06,402,"Broadway & E 22 St",40.7403432,-73.98955109,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17717,"Subscriber","1964",1,"0.308","10010","-3","34","-9999","71","0","43","9.2","10","37.7","-9999","0","0","0","0","0"
"4818","Tuesday",293,2014-04-29 09:36:18,2014-04-29 09:41:11,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19686,"Subscriber","1982",1,"0.823","10011","-9","36","-9999","63","0","48","8.1","10","-999","-9999","0","0","0","0","0"
"4819","Tuesday",266,2014-04-01 14:28:27,2014-04-01 14:32:53,442,"W 27 St & 7 Ave",40.746647,-73.993915,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,15594,"Subscriber","1985",1,"1.08","10001","-7","28","-9999","35","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"4821","Friday",266,2014-04-04 12:49:02,2014-04-04 12:53:28,442,"W 27 St & 7 Ave",40.746647,-73.993915,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,15277,"Subscriber","1986",1,"1.08","10001","-7","35.1","-9999","74","0","43","9.2","6","37.7","-9999","0","0","0","0","0"
"4822","Friday",431,2014-04-04 16:16:19,2014-04-04 16:23:30,444,"Broadway & W 24 St",40.7423543,-73.98915076,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,16454,"Subscriber","1967",1,"1.327","10010","-32804","35.1","-9999","76","0","42.1","12.7","10","35.2","-9999","0","0","0","0","0"
"4823","Wednesday",293,2014-04-09 10:18:09,2014-04-09 10:23:02,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,465,"Broadway & W 41 St",40.75513557,-73.98658032,18832,"Subscriber","1981",1,"0.834","10019","-32803","30.9","-9999","45","0","52","8.1","10","-999","-9999","0","0","0","0","0"
"4826","Thursday",161,2014-04-24 09:53:47,2014-04-24 09:56:28,469,"Broadway & W 53 St",40.76344058,-73.98268129,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,17595,"Subscriber","1988",1,"0.477","10019","-7","15.1","-9999","30","0","45","9.2","10","40.1","-9999","0","0","0","0","0"
"4827","Thursday",296,2014-04-03 09:00:57,2014-04-03 09:05:53,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,19974,"Subscriber","1977",1,"0.81","10003","-10","27","-9999","44","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"4828","Wednesday",129,2014-04-23 15:48:46,2014-04-23 15:50:55,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,18039,"Subscriber","1967",1,"0.974","10001","9","33.1","-9999","40","0","57","-9999","10","-999","-9999","0","0","0","0","0"
"4829","Tuesday",383,2014-04-22 16:08:06,2014-04-22 16:14:29,497,"E 17 St & Broadway",40.73704984,-73.99009296,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,16322,"Subscriber","1990",1,"1.233","10003","-20","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"4830","Thursday",236,2014-04-10 09:24:02,2014-04-10 09:27:58,497,"E 17 St & Broadway",40.73704984,-73.99009296,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,20314,"Subscriber","1983",1,"0.576","10003","-11","17.1","-9999","27","0","50","6.9","10","-999","-9999","0","0","0","0","0"
"4831","Friday",342,2014-04-11 13:56:23,2014-04-11 14:02:05,509,"9 Ave & W 22 St",40.7454973,-74.00197139,402,"Broadway & E 22 St",40.7403432,-73.98955109,21536,"Subscriber","1968",1,"0.928","10011","15","41","-9999","35","0","70","8.1","10","-999","-9999","0","0","0","0","0"
"4832","Tuesday",135,2014-04-01 16:57:37,2014-04-01 16:59:52,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,19927,"Subscriber","1960",1,"0.734","10016","32801","28.9","-9999","33","0","57.9","4.6","10","-999","-9999","0","0","0","0","0"
"4833","Friday",399,2014-04-18 09:08:09,2014-04-18 09:14:48,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,444,"Broadway & W 24 St",40.7423543,-73.98915076,18845,"Subscriber","1973",1,"1.157","10017","32804","27","-9999","65","0","37.9","5.8","10","33.5","-9999","0","0","0","0","0"
"4834","Wednesday",282,2014-04-23 12:05:31,2014-04-23 12:10:13,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,21619,"Subscriber","1975",1,"1.254","10017","32801","35.1","-9999","53","0","52","8.1","10","-999","-9999","0","0","0","0","0"
"4835","Monday",455,2014-04-28 15:41:55,2014-04-28 15:49:30,521,"8 Ave & W 31 St",40.75044999,-73.99481051,447,"8 Ave & W 52 St",40.76370739,-73.9851615,18756,"Subscriber","1985",1,"1.047","10001","23","30.9","-9999","28","0","64.9","4.6","10","-999","-9999","0","0","0","0","0"
"4838","Friday",158,2014-04-04 15:49:36,2014-04-04 15:52:14,536,"1 Ave & E 30 St",40.74144387,-73.97536082,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,20234,"Subscriber","1972",1,"0.505","10016","35","35.1","0","76","0","42.1","8.1","7","37.1","-9999","0","0","0","0","0"
"4839","Thursday",212,2014-04-10 10:31:05,2014-04-10 10:34:37,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15521,"Subscriber","1966",1,"0.955","10011","13","16","-9999","25","0","51.1","6.9","10","-999","-9999","0","0","0","0","0"
"4840","Friday",324,2014-04-18 11:18:15,2014-04-18 11:23:39,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,489,"10 Ave & W 28 St",40.75066386,-74.00176802,14854,"Subscriber","1983",1,"1.385","10011","-2","27","-9999","55","0","42.1","-9999","10","-999","-9999","0","0","0","0","0"
"4843","Friday",240,2014-04-11 10:41:37,2014-04-11 10:45:37,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,20184,"Subscriber","1994",1,"0.769","10012","-3","37","-9999","39","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"4844","Tuesday",155,2014-04-22 10:57:10,2014-04-22 10:59:45,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,15651,"Subscriber","1988",1,"0.86","10011","-15","45","-9999","60","0","59","6.9","10","-999","-9999","0","0","0","0","0"
"4845","Friday",254,2014-04-04 09:17:30,2014-04-04 09:21:44,233,"Joralemon St & Adams St",40.69246277,-73.98963911,2000,"Front St & Washington St",40.70255088,-73.98940236,18876,"Subscriber","1975",1,"0.835","11201","-27","35.1","-9999","74","0","43","8.1","10","38.2","-9999","0","0","0","0","0"
"4846","Wednesday",69,2014-04-23 16:27:30,2014-04-23 16:28:39,285,"Broadway & E 14 St",40.73454567,-73.99074142,357,"E 11 St & Broadway",40.73261787,-73.99158043,19134,"Subscriber","1988",1,"0.167","10003","-7","32","-9999","36","0","59","13.8","10","-999","-9999","0","0","0","0","0"
"4847","Monday",128,2014-04-21 16:53:57,2014-04-21 16:56:05,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,285,"Broadway & E 14 St",40.73454567,-73.99074142,21492,"Subscriber","1990",1,"0.365","10003","-15","28","-9999","25","0","64.9","6.9","10","-999","-9999","0","0","0","0","0"
"4848","Wednesday",281,2014-04-23 11:13:28,2014-04-23 11:18:09,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,394,"E 9 St & Avenue C",40.72521311,-73.97768752,18659,"Subscriber","1971",1,"1.157","10003","-45","34","-9999","52","0","51.1","12.7","10","-999","-9999","0","0","0","0","0"
"4849","Thursday",548,2014-04-03 16:09:50,2014-04-03 16:18:58,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15876,"Subscriber","1976",1,"2.479","10022","-20","18","-9999","15","0","66.9","0","10","-999","-9999","0","0","0","0","0"
"4850","Monday",440,2014-04-07 09:11:21,2014-04-07 09:18:41,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,457,"Broadway & W 58 St",40.76695317,-73.98169333,15178,"Subscriber","1965",1,"1.391","10017","0","32","-9999","58","0","46","9.2","2.5","41.4","-9999","0","0","0","0","0"
"4851","Friday",231,2014-04-18 09:31:24,2014-04-18 09:35:15,319,"Park Pl & Church St",40.71336124,-74.00937622,3002,"South End Ave & Liberty St",40.711512,-74.015756,16203,"Subscriber","1945",1,"0.831","10013","-32801","27","-9999","65","0","37.9","5.8","10","33.5","-9999","0","0","0","0","0"
"4852","Tuesday",206,2014-04-29 16:57:39,2014-04-29 17:01:05,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,15271,"Subscriber","1966",1,"0.523","10019","0","39","0","74","0","46.9","8.1","10","-999","-9999","0","0","0","0","0"
"4853","Tuesday",130,2014-04-01 10:22:15,2014-04-01 10:24:25,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,127,"Barrow St & Hudson St",40.73172428,-74.00674436,14568,"Subscriber","1983",1,"0.321","10014","1","25","-9999","46","0","45","6.9","10","41.2","-9999","0","0","0","0","0"
"4855","Friday",303,2014-04-18 12:35:19,2014-04-18 12:40:22,379,"W 31 St & 7 Ave",40.749156,-73.9916,402,"Broadway & E 22 St",40.7403432,-73.98955109,19233,"Subscriber","1984",1,"0.768","10001","-7","28","-9999","53","0","44.1","9.2","10","39","-9999","0","0","0","0","0"
"4857","Wednesday",241,2014-04-09 16:57:30,2014-04-09 17:01:31,379,"W 31 St & 7 Ave",40.749156,-73.9916,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,17069,"Subscriber","1987",1,"0.635","10001","11","23","-9999","25","0","59","15","10","-999","-9999","0","0","0","0","0"
"4858","Wednesday",293,2014-04-02 14:40:19,2014-04-02 14:45:12,402,"Broadway & E 22 St",40.7403432,-73.98955109,379,"W 31 St & 7 Ave",40.749156,-73.9916,17235,"Subscriber","1964",1,"0.932","10010","7","37.9","-9999","61","0","51.1","0","10","-999","-9999","0","0","0","0","0"
"4859","Wednesday",180,2014-04-16 09:35:10,2014-04-16 09:38:10,405,"Washington St & Gansevoort St",40.739323,-74.008119,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,19828,"Subscriber","1981",1,"0.712","10014","-1","16","-9999","50","0","33.1","9.2","10","25.5","-9999","0","0","0","0","0"
"4860","Monday",230,2014-04-28 12:10:23,2014-04-28 12:14:13,417,"Barclay St & Church St",40.71291224,-74.01020234,386,"Centre St & Worth St",40.71494807,-74.00234482,20818,"Subscriber","1977",1,"0.597","10007","32779","30.9","-9999","37","0","57","0","10","-999","-9999","0","0","0","0","0"
"4861","Monday",291,2014-04-21 12:43:46,2014-04-21 12:48:37,442,"W 27 St & 7 Ave",40.746647,-73.993915,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,15446,"Subscriber","1979",1,"1.126","10001","-3","26.1","-9999","28","0","59","0","10","-999","-9999","0","0","0","0","0"
"4863","Wednesday",360,2014-04-16 10:14:25,2014-04-16 10:20:25,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,19466,"Subscriber","1985",1,"0.822","10011","18","15.1","-9999","46","0","34","5.8","10","28.8","-9999","0","0","0","0","0"
"4864","Thursday",360,2014-04-24 10:03:01,2014-04-24 10:09:01,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,17189,"Subscriber","1985",1,"0.822","10011","18","12.9","-9999","24","0","48","15","10","-999","-9999","0","0","0","0","0"
"4865","Friday",312,2014-04-18 13:03:35,2014-04-18 13:08:47,457,"Broadway & W 58 St",40.76695317,-73.98169333,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,17180,"Subscriber","1973",1,"1.042","10019","32811","28","-9999","53","0","44.1","6.9","10","40.1","-9999","0","0","0","0","0"
"4866","Tuesday",284,2014-04-29 12:39:41,2014-04-29 12:44:25,458,"11 Ave & W 27 St",40.751396,-74.005226,442,"W 27 St & 7 Ave",40.746647,-73.993915,17229,"Subscriber","1987",1,"0.88","10001","12","36","-9999","63","0","48","13.8","10","-999","-9999","0","0","0","0","0"
"4868","Tuesday",281,2014-04-15 11:46:06,2014-04-15 11:50:47,463,"9 Ave & W 16 St",40.74206539,-74.00443172,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,19212,"Subscriber","1964",1,"0.891","10017","20","57","0","90","0","60.1","-9999","6","-999","-9999","0","0","0","0","0"
"4869","Thursday",400,2014-04-10 09:27:11,2014-04-10 09:33:51,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,499,"Broadway & W 60 St",40.76915505,-73.98191841,21605,"Subscriber","1989",1,"1.022","10036","7","17.1","-9999","27","0","50","6.9","10","-999","-9999","0","0","0","0","0"
"4871","Monday",307,2014-04-21 13:10:32,2014-04-21 13:15:39,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,474,"5 Ave & E 29 St",40.7451677,-73.98683077,21260,"Subscriber","1967",1,"0.771","10036","32803","24.1","-9999","23","0","62.1","0","10","-999","-9999","0","0","0","0","0"
"4872","Friday",241,2014-04-04 09:16:41,2014-04-04 09:20:42,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,444,"Broadway & W 24 St",40.7423543,-73.98915076,20743,"Subscriber","1967",1,"0.93","10018","-24","35.1","-9999","74","0","43","8.1","10","38.2","-9999","0","0","0","0","0"
